incident_num,defendant_id,arraignment_date,charge,num_charges,felony,expungable,any_bail,bail_amount,bail_types,num_conditions,did_not_appear,prior_appearences,gender,race,judge_id,arraignment_data
18BU017573,Defendant954,8/6/2018,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Male,Black,Judge14,TRUE
18BU014148,Defendant415,8/7/2018,Assault With Bodily Fluids (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU016477,Defendant272,8/7/2018,False Information To A Police Officer,1,0,1,0,0,No Bail,2,0,1,Male,Black,Judge14,TRUE
18BU015954,Defendant12,8/7/2018,False Information To A Police Officer,1,0,1,0,0,No Bail,2,0,0,Female,White,Judge14,TRUE
18BU015536,Defendant633,8/7/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge14,TRUE
18BU017780,Defendant303,8/7/2018,Resisting Arrest,2,0,1,0,0,No Bail,2,0,4,Male,White,Judge14,TRUE
18BU017784,Defendant414,8/8/2018,Domestic Assault - 1st Degree Aggravated,1,1,0,1,5000,Bail,5,0,1,Male,White,Judge10,TRUE
18BU017961,Defendant917,8/9/2018,Aggravated Assault,4,1,0,0,0,No Bail,4,0,1,Male,White,Judge10,TRUE
18BU017985,Defendant605,8/9/2018,Unlawful Trespass (Felony),3,1,0,0,0,No Bail,5,0,1,Male,White,Judge10,TRUE
18BU016306,Defendant598,8/9/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,2,Male,White,Judge10,TRUE
18BU017681,Defendant246,8/9/2018,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,TRUE
18BU015997,Defendant400,8/9/2018,Retail Theft (Misd),1,0,1,1,200,Bail,1,1,0,Female,White,Judge10,TRUE
18BU015435,Defendant362,8/9/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,1,200,Bail,1,1,4,Male,White,Judge10,TRUE
18BU012017,Defendant188,8/9/2018,Petit Larceny From Other Location,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,TRUE
18BU017425,Defendant518,8/9/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,4,0,4,Male,Asian,Judge10,TRUE
18BU017867,Defendant64,8/9/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge10,TRUE
18BU017926,Defendant535,8/9/2018,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge10,TRUE
18BU016276,Defendant754,8/9/2018,Negligent Operation,1,0,1,0,0,No Bail,NA,0,0,Female,White,Judge10,TRUE
18BU018302,Defendant229,8/13/2018,Domestic Assault - 1st Degree Aggravated,8,1,0,0,0,Remanded,1,0,0,Male,Black,Judge12,TRUE
18BU017713,Defendant671,8/13/2018,Domestic Assault,2,0,0,1,500,Bail,5,0,1,Male,White,Judge12,TRUE
18BU018234,Defendant254,8/13/2018,Disorderly Conduct - All Other,4,0,1,0,0,No Bail,1,1,1,Male,Black,Judge12,TRUE
18BU018159,Defendant350,8/13/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge12,TRUE
18BU017316,Defendant1030,8/14/2018,Aggravated Assault,2,1,0,0,0,Remanded,1,0,0,Male,Black,Judge10,TRUE
18BU018302,Defendant229,8/14/2018,Domestic Assault - 1st Degree Aggravated,8,1,0,0,0,Remanded,1,0,1,Male,Black,Judge10,TRUE
18BU015272,Defendant928,8/14/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,Remanded,4,0,7,Male,White,Judge10,TRUE
18BU016259,Defendant532,8/14/2018,Disorderly Conduct - All Other,2,0,1,0,0,No Bail,5,0,0,Male,White,Judge10,TRUE
18BU015545,Defendant301,8/14/2018,Simple Assault,2,0,1,0,0,No Bail,5,0,0,Female,White,Judge10,TRUE
18BU015896,Defendant788,8/14/2018,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge10,TRUE
18BU012869,Defendant1042,8/14/2018,Domestic Assault,1,0,0,1,500,Bail,2,1,1,Female,White,Judge10,TRUE
18BU018358,Defendant457,8/14/2018,Domestic Assault,1,0,0,0,0,No Bail,6,0,0,Male,White,Judge10,TRUE
18SB008988,Defendant454,8/15/2018,False Pretenses,2,0,1,0,0,Remanded,5,0,10,Male,White,Judge10,TRUE
18BU018568,Defendant150,8/17/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,1,Male,White,Judge10,TRUE
18BU018565,Defendant6,8/17/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,1,Male,Black,Judge10,TRUE
18BU017547,Defendant593,8/17/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,6,Male,Black,Judge10,TRUE
18BU018693,Defendant675,8/17/2018,Simple Assault,1,0,1,1,200,Bail,5,0,1,Male,White,Judge10,TRUE
18BU018791,Defendant155,8/20/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,Remanded,3,0,5,Male,White,Judge14,TRUE
18BU018697,Defendant663,8/20/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,3,Male,White,Judge14,TRUE
18BU017517,Defendant58,8/21/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,3,Male,White,Judge12,TRUE
18BU010300,Defendant362,8/21/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,1,250,Bail,1,1,5,Male,White,Judge12,TRUE
18BU017649,Defendant130,8/21/2018,Resisting Arrest,3,0,1,0,0,No Bail,1,0,2,Male,Black,Judge12,TRUE
18BU017650,Defendant678,8/21/2018,Impeding Public Officers,2,1,0,0,0,No Bail,1,0,1,Female,Black,Judge12,TRUE
18BU018964,Defendant619,8/21/2018,Domestic Assault,4,0,0,0,0,No Bail,5,0,0,Male,White,Judge12,TRUE
18BU017579,Defendant694,8/21/2018,Violation Of An Abuse Prevention Order,2,0,0,0,0,No Bail,1,1,1,Female,Black,Judge12,TRUE
18BU016551,Defendant435,8/21/2018,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,0,1,0,0,No Bail,4,0,1,Female,White,Judge12,TRUE
18BU017073,Defendant760,8/21/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,1,1,2,Male,White,Judge12,TRUE
18BU017073,Defendant905,8/21/2018,Vulnerable Adults Abuse Of Vulnerable Adult,1,0,1,0,0,No Bail,4,0,2,Male,White,Judge12,TRUE
18BU017602,Defendant842,8/21/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge12,TRUE
18BU012079,Defendant984,8/23/2018,Credit Card/ATM Fraud,5,0,0,0,0,No Bail,1,0,1,Male,White,Judge14,TRUE
18BU016762,Defendant341,8/23/2018,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge14,TRUE
18BU016519,Defendant333,8/23/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge14,TRUE
18BU010952,Defendant581,8/23/2018,Petit Larceny Other,1,0,1,0,0,No Bail,1,1,1,Male,Black,Judge14,TRUE
18BU016444,Defendant565,8/23/2018,Petit Larceny Other,1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge14,TRUE
18BU015053,Defendant381,8/23/2018,Vulnerable Adults Abuse Of Vulnerable Adult,2,0,1,0,0,No Bail,1,0,0,Male,White,Judge14,TRUE
18BU018167,Defendant927,8/28/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,1,0,0,Male,White,Judge10,TRUE
18BU011056,Defendant581,8/28/2018,Petit Larceny - Shoplifting,2,0,1,0,0,No Bail,4,0,2,Male,Black,Judge10,TRUE
18BU017982,Defendant284,8/28/2018,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,1,1,0,Male,White,Judge10,TRUE
18BU012102,Defendant161,8/28/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,TRUE
18BU018587,Defendant345,8/28/2018,Cruelty To Children Under 10 By One Over 16,2,0,0,0,0,No Bail,1,1,0,Female,White,Judge10,TRUE
18BU018587,Defendant379,8/28/2018,Simple Assault,1,0,1,1,200,Bail,1,1,0,Male,White,Judge10,TRUE
18BU019605,Defendant946,8/28/2018,Unlawful Mischief (Misdemeanor),3,0,1,1,200,Bail,1,1,0,Male,White,Judge10,TRUE
18BU019777,Defendant513,8/30/2018,Assault On A Law Enforcement Officer (Misdemeanor),4,0,0,1,250,Bail,1,0,0,Female,White,Judge12,TRUE
18BU015847,Defendant324,8/30/2018,"Drugs - Depressant, Stimulant, And Narcotic Possession Misdemeanor",2,0,1,1,250,Bail,1,1,1,Male,White,Judge12,TRUE
18BU014608,Defendant243,8/30/2018,Simple Assault,1,0,1,1,200,Bail,1,1,0,Female,White,Judge12,TRUE
18BU017692,Defendant58,8/30/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,2,0,4,Male,White,Judge12,TRUE
18BU018247,Defendant476,8/30/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,1,0,0,Male,White,Judge12,TRUE
18BU017555,Defendant228,8/30/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,1,Male,Black,Judge12,TRUE
18BU014608,Defendant863,8/30/2018,Simple Assault,1,0,1,0,0,No Bail,2,0,0,Female,White,Judge12,TRUE
18BU018080,Defendant696,8/30/2018,Domestic Assault,1,0,0,1,250,Bail,1,1,3,Female,White,Judge12,TRUE
18BU018051,Defendant185,8/30/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge12,TRUE
18BU019616,Defendant946,8/30/2018,Domestic Assault,3,0,0,0,0,No Bail,3,0,1,Male,White,Judge12,TRUE
18BU019521,Defendant1043,8/30/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,1,0,Male,Black,Judge12,TRUE
18BU018334,Defendant254,8/30/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,200,Bail,1,1,2,Male,Black,Judge12,TRUE
18BU019018,Defendant829,8/30/2018,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,1,1,0,Female,White,Judge12,TRUE
18BU018353,Defendant71,8/30/2018,Fugitive From Justice (Arrest Prior To Requisition),1,1,0,1,50000,Bail,NA,0,0,Male,Black,Judge12,TRUE
18BU019924,Defendant627,8/31/2018,Grand Larceny,1,1,0,0,0,No Bail,1,0,2,Female,White,Judge10,TRUE
18BU019921,Defendant664,8/31/2018,Fugitive From Justice (Arrest Prior To Requisition),1,1,0,1,20000,Bail,NA,0,0,Male,White,Judge10,TRUE
18BU019777,Defendant513,8/31/2018,Assault With Bodily Fluids (Misdemeanor),4,0,1,1,250,Bail,1,0,1,Female,White,Judge10,TRUE
18BU014444,Defendant355,9/4/2018,Burglary,3,1,0,0,0,No Bail,4,0,4,Male,White,Judge14,TRUE
18BU020024,Defendant900,9/4/2018,Aggravated Assault,1,1,0,0,0,No Bail,4,0,0,Male,White,Judge14,TRUE
18BU020111,Defendant201,9/4/2018,Domestic Assault - 2nd Degree Aggravated,1,1,0,0,0,Remanded,2,0,3,Male,Black,Judge14,TRUE
18BU020238,Defendant897,9/4/2018,Unlawful Restraint - 2nd Degree,3,1,0,1,1000,Bail,5,0,0,Male,White,Judge14,TRUE
18BU020057,Defendant513,9/4/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,2,Female,White,Judge14,TRUE
18BU020372,Defendant886,9/5/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,NA,0,0,Female,White,Judge7,TRUE
18BU020329,Defendant861,9/5/2018,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Female,White,Judge7,TRUE
18BU019647,Defendant32,9/6/2018,Burglary,6,1,0,1,20000,Remanded,5,0,0,Male,White,Judge7,TRUE
18BU016268,Defendant584,9/6/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,4,0,0,Female,White,Judge7,TRUE
18BU020415,Defendant861,9/6/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,NA,0,1,Female,White,Judge7,TRUE
18BU020321,Defendant180,9/6/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,3,0,0,Female,White,Judge7,TRUE
18BU020080,Defendant760,9/6/2018,Violation Of Conditions Of Release (Other),2,0,0,1,100,Bail,1,1,3,Male,White,Judge7,TRUE
18BU019837,Defendant941,9/6/2018,Simple Assault,1,0,1,0,0,No Bail,5,0,0,Male,White,Judge7,TRUE
18BU017220,Defendant144,9/6/2018,Unlawful Mischief (Misdemeanor),2,0,1,0,0,No Bail,1,0,0,Male,Black,Judge7,TRUE
18BU015415,Defendant352,9/6/2018,Petit Larceny Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge7,TRUE
18BU018549,Defendant707,9/6/2018,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,3,0,0,Male,White,Judge7,TRUE
18BU018815,Defendant577,9/6/2018,Domestic Assault - 2nd Degree Aggravated,2,1,0,0,0,No Bail,4,0,0,Male,White,Judge7,TRUE
18BU019251,Defendant392,9/6/2018,Retail Theft (Misd),1,0,1,1,100,Bail,1,1,0,Male,White,Judge7,TRUE
18BU016489,Defendant964,9/6/2018,Assault And Robbery,1,1,0,1,5000,Bail,6,0,1,Male,White,Judge7,TRUE
18BU018103,Defendant454,9/6/2018,False Pretenses,3,0,1,0,0,Remanded,3,0,11,Male,White,Judge7,TRUE
18BU019047,Defendant64,9/6/2018,Violation Of An Abuse Prevention Order,2,0,0,0,0,No Bail,1,0,1,Male,White,Judge7,TRUE
18BU018892,Defendant824,9/6/2018,"Driving Under The Influence, First Offense",2,0,0,0,0,No Bail,4,0,0,Male,White,Judge7,TRUE
18BU018276,Defendant1035,9/11/2018,Cruelty To Animals (Misdemeanor),2,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,TRUE
18BU019182,Defendant148,9/11/2018,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,4,0,0,Female,White,Judge7,TRUE
18BU018413,Defendant842,9/11/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,1,Female,White,Judge7,TRUE
18BU020876,Defendant946,9/11/2018,Violation Of Conditions Of Release (Other),2,0,0,0,0,No Bail,3,0,2,Male,White,Judge7,TRUE
18WS005625,Defendant434,9/12/2018,Aggravated Assault,2,1,0,1,7500,Bail,1,0,0,Male,Black,Judge11,TRUE
18BU015377,Defendant57,9/12/2018,"Drugs - Cocaine, Sale >2.5 Gm",6,1,0,1,35000,Bail,1,0,0,Male,Black,Judge11,TRUE
18BU021008,Defendant696,9/12/2018,Domestic Assault,1,0,0,1,1000,Bail,5,0,4,Female,White,Judge11,TRUE
18BU019849,Defendant197,9/13/2018,"Drugs - Cocaine, Possession  >2.5 Gm",2,1,0,0,0,Remanded,4,0,0,Female,White,Judge7,TRUE
18BU015377,Defendant57,9/13/2018,"Drugs - Cocaine, Sale <2.5 Gm",6,1,0,1,20000,Bail,3,0,1,Male,Black,Judge7,TRUE
18WS005625,Defendant434,9/13/2018,Aggravated Assault,2,1,0,1,7500,Bail,3,0,1,Male,Black,Judge7,TRUE
18BU019363,Defendant514,9/13/2018,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,3,0,1,Male,White,Judge7,TRUE
18BU018089,Defendant565,9/13/2018,Grand Larceny,1,1,0,0,0,No Bail,3,0,1,Male,Black,Judge7,TRUE
18BU021379,Defendant764,9/17/2018,Unlawful Mischief (Felony),3,1,0,0,0,No Bail,1,1,0,Female,White,Judge7,TRUE
18BU021470,Defendant179,9/17/2018,Domestic Assault,1,0,0,0,0,No Bail,5,0,5,Male,White,Judge7,TRUE
18BU021605,Defendant887,9/17/2018,Petit Larceny - Shoplifting,2,0,1,0,0,No Bail,1,1,1,Female,White,Judge7,TRUE
18BU018877,Defendant100,9/18/2018,Simple Assault,2,0,1,0,0,No Bail,3,0,0,Male,Black,Judge10,TRUE
18BU019287,Defendant268,9/18/2018,"Drugs - Cocaine, Sale <2.5 Gm",2,1,0,1,2000,Bail,1,1,0,Male,White,Judge10,TRUE
18BU018587,Defendant345,9/18/2018,Cruelty To Children Under 10 By One Over 16,2,0,0,0,0,No Bail,4,0,1,Female,White,Judge10,TRUE
18BU019830,Defendant483,9/18/2018,"Drugs - Cocaine, Possession  >2.5 Gm",1,1,0,0,0,No Bail,1,0,0,Male,Black,Judge10,TRUE
18BU019442,Defendant976,9/18/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Female,White,Judge10,TRUE
18BU019368,Defendant411,9/18/2018,Simple Assault,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU019368,Defendant286,9/18/2018,Simple Assault,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU019278,Defendant122,9/18/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,0,Female,White,Judge10,TRUE
18BU018710,Defendant236,9/18/2018,Simple Assault,2,0,1,0,0,No Bail,4,0,0,Male,Black,Judge10,TRUE
18BU021357,Defendant357,9/18/2018,Simple Assault,2,0,1,0,0,No Bail,1,0,0,Female,White,Judge10,TRUE
18BU021602,Defendant421,9/18/2018,Aggravated Assault,1,1,0,1,2000,Bail,6,0,2,Male,White,Judge10,TRUE
18BU020110,Defendant252,9/20/2018,"Driving Under The Influence, First Offense",2,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU010329,Defendant555,9/20/2018,Leaving Scene Of An Accident,1,0,1,1,50,Bail,1,1,0,Female,White,Judge10,TRUE
18BU017614,Defendant608,9/20/2018,Petit Larceny - Shoplifting,2,0,1,1,100,Bail,1,1,0,Female,White,Judge10,TRUE
18BU020318,Defendant737,9/20/2018,Identity Theft,6,1,0,0,0,No Bail,4,0,2,Male,White,Judge10,TRUE
18BU021826,Defendant536,9/20/2018,Burglary,1,1,0,0,0,No Bail,1,0,4,Male,White,Judge10,TRUE
18BU021490,Defendant875,9/20/2018,Simple Assault,3,0,1,1,200,Bail,1,1,0,Male,White,Judge10,TRUE
18BU018516,Defendant6,9/20/2018,Aggravated Assault,2,1,0,1,200,Bail,1,1,2,Male,Black,Judge10,TRUE
18SB010273,Defendant569,9/20/2018,"Drugs - Fentanyl, (Selling, Dispensing, Trafficking)",2,1,0,1,5000,Bail,3,0,0,Female,White,Judge10,TRUE
18BU021855,Defendant685,9/20/2018,Impeding Public Officers,1,1,0,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU021855,Defendant329,9/20/2018,Aggravated Assault,2,1,0,0,0,Remanded,4,0,0,Male,White,Judge10,TRUE
18BU022054,Defendant372,9/22/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge10,TRUE
18WS005920,Defendant780,9/24/2018,"Drugs - Cocaine, Possession  >2.5 Gm",1,1,0,0,0,No Bail,5,0,3,Male,Black,Judge14,TRUE
18BU022117,Defendant593,9/24/2018,Domestic Assault - 1st Degree Aggravated,3,1,0,0,0,Remanded,NA,0,7,Male,Black,Judge14,TRUE
18ES05903,Defendant551,9/24/2018,Reckless Endangerment,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU022277,Defendant349,9/25/2018,Aggravated Assault,2,1,0,1,5000,Bail,1,0,0,Male,White,Judge9,TRUE
18BU020561,Defendant771,9/25/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge9,TRUE
18BU022253,Defendant280,9/25/2018,Unlawful Mischief (Felony),3,1,0,0,0,No Bail,4,0,0,Male,Black,Judge9,TRUE
18BU018996,Defendant290,9/25/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge9,TRUE
17BU029358,Defendant684,9/25/2018,"Drugs - Marijuana, Possession Or Cultivation -Misdemeanor",1,0,1,0,0,No Bail,1,1,1,Male,Black,Judge9,TRUE
18BU022345,Defendant728,9/25/2018,Unlawful Trespass (Felony),1,1,0,0,0,No Bail,3,0,0,Male,White,Judge9,TRUE
18BU019018,Defendant829,9/25/2018,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,1,0,1,Female,White,Judge9,TRUE
18BU020682,Defendant183,9/25/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge9,TRUE
18BU022317,Defendant326,9/25/2018,Aggravated Assault,8,1,0,0,0,Remanded,NA,0,2,Male,White,Judge9,TRUE
18BU022351,Defendant280,9/27/2018,Grand Larceny,1,1,0,0,0,No Bail,4,0,1,Male,Black,Judge12,TRUE
18BU022317,Defendant499,9/27/2018,Simple Assault,2,0,1,0,0,No Bail,1,1,0,Female,White,Judge12,TRUE
18BU021259,Defendant157,9/27/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge12,TRUE
18BU014522,Defendant797,9/27/2018,"Drugs - Heroin, Possession (Misdemeanor)",1,0,1,0,0,No Bail,3,0,1,Male,White,Judge12,TRUE
18BU021134,Defendant152,9/27/2018,Simple Assault,2,0,1,0,0,No Bail,5,0,0,Male,White,Judge12,TRUE
18BU020805,Defendant1043,9/27/2018,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,1,1,1,Male,Black,Judge12,TRUE
18bu020797,Defendant628,9/27/2018,"Drugs - Cocaine, Possession  >2.5 Gm",1,1,0,0,0,No Bail,1,1,0,Male,Black,Judge12,TRUE
18BU020685,Defendant870,9/27/2018,"Driving Under The Influence, First Offense",3,0,0,0,0,No Bail,1,0,0,Female,White,Judge12,TRUE
18BU020651,Defendant663,9/27/2018,"Drugs - Heroin, Possession (Misdemeanor)",2,0,1,0,0,No Bail,1,1,4,Male,White,Judge12,TRUE
18BU020534,Defendant219,9/27/2018,"Drugs - Cocaine, Possession  Misdemeanor",3,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,TRUE
18BU020441,Defendant167,9/27/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge12,TRUE
18BU020048,Defendant338,9/27/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,0,Male,White,Judge12,TRUE
18BU018960,Defendant761,9/27/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,1,Male,White,Judge12,TRUE
18BU018039,Defendant289,9/27/2018,Drugs - Manufacture Or Cultivation Of Regulated  Drug,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,TRUE
18BU017335,Defendant639,9/27/2018,"Driving Under The Influence, First Offense",2,0,0,0,0,No Bail,5,0,0,Female,White,Judge12,TRUE
17BU029242,Defendant29,9/27/2018,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,1,1,2,Male,Asian,Judge12,TRUE
18BU021379,Defendant764,9/27/2018,Domestic Assault,3,0,0,0,0,No Bail,4,0,1,Female,White,Judge10,TRUE
18BU022537,Defendant764,9/27/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,1,0,2,Female,White,Judge10,TRUE
18BU022569,Defendant875,9/28/2018,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,4,0,1,Male,White,Judge7,TRUE
18BU022831,Defendant922,10/1/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge12,TRUE
18BU022693,Defendant842,10/1/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,2,Female,White,Judge12,TRUE
18BU022691,Defendant1018,10/1/2018,Domestic Assault,2,0,0,0,0,No Bail,3,0,0,Male,White,Judge12,TRUE
18BU02290,Defendant117,10/1/2018,Negligent Operation,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge12,TRUE
18A104283,Defendant808,10/1/2018,Unlawful Restraint - 2nd Degree,4,1,0,1,10000,Bail,3,0,0,Male,Black,Judge12,TRUE
18BU022787,Defendant176,10/1/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge12,TRUE
18BU022845,Defendant3,10/1/2018,Domestic Assault,2,0,0,0,0,No Bail,4,0,0,Male,White,Judge12,TRUE
18BU022831,Defendant597,10/1/2018,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Female,White,Judge12,TRUE
18BU021475,Defendant1043,10/2/2018,Unlawful Mischief (Misdemeanor),1,0,1,1,200,Bail,1,1,2,Male,Black,Judge10,TRUE
18BU021672,Defendant783,10/2/2018,Retail Theft (Misd),1,0,1,1,200,Bail,1,1,4,Female,White,Judge10,TRUE
18BU003358,Defendant680,10/2/2018,Embezzlement,7,1,0,0,0,No Bail,3,0,0,Female,White,Judge10,TRUE
18BU020780,Defendant557,10/2/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge10,TRUE
18BU020780,Defendant668,10/2/2018,Simple Assault,2,0,1,0,0,No Bail,5,0,0,Male,Black,Judge10,TRUE
18SB010716,Defendant480,10/2/2018,Assault And Robbery,1,1,0,1,500,Bail,7,0,0,Male,White,Judge10,TRUE
18BU021353,Defendant681,10/2/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU021455,Defendant141,10/4/2018,Simple Assault,3,0,1,0,0,No Bail,9,0,1,Male,Black,Judge10,TRUE
18BU021375,Defendant470,10/4/2018,Driving Under The Influence; Criminal Refusal,1,0,0,0,0,No Bail,1,0,0,Female,White,Judge10,TRUE
18BU021259,Defendant204,10/4/2018,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,TRUE
18BU022465,Defendant556,10/4/2018,Assault And Robbery,2,1,0,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU022465,Defendant384,10/4/2018,Assault And Robbery,2,1,0,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU022598,Defendant486,10/4/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,TRUE
18BU010300,Defendant362,10/4/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,0,0,No Bail,3,0,6,Male,White,Judge10,TRUE
18BU023471,Defendant116,10/8/2018,Stalking,2,0,0,0,0,No Bail,4,0,0,Male,White,Judge14,TRUE
18BU023298,Defendant472,10/8/2018,Assault On A Law Enforcement Officer (Misdemeanor),2,0,0,1,200,Bail,1,1,0,Male,Black,Judge14,TRUE
18BU023437,Defendant791,10/9/2018,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,1,500,Bail,1,1,0,Male,White,Judge7,TRUE
18BU023361,Defendant16,10/9/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Female,Black,Judge7,TRUE
18BU019442,Defendant976,10/9/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,1,Female,White,Judge7,TRUE
18BU021473,Defendant617,10/9/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge7,TRUE
18BU021394,Defendant119,10/9/2018,Credit Card/ATM Fraud,4,0,0,0,0,No Bail,4,0,1,Female,White,Judge7,TRUE
18BU021929,Defendant758,10/9/2018,Unlawful Mischief (Misdemeanor),2,0,1,0,0,No Bail,1,0,0,Male,White,Judge7,TRUE
18BU023375,Defendant789,10/9/2018,Simple Assault,1,0,1,0,0,No Bail,4,0,1,Male,Black,Judge7,TRUE
18BU023292,Defendant1017,10/9/2018,Aggravated Assault,1,1,0,0,0,No Bail,4,0,0,Male,White,Judge7,TRUE
